InvoiceID,Date,Hour,TimeSegment,Branch,CustomerType,Gender,ProductLine,UnitPrice,Quantity,Tax,Total,COGS,GrossMargin,GrossIncome,Payment,Rating,Month,City
640-48-5028,2019-03-02,12,Afternoon,B,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,795.51,4.761904762,39.7755,Cash,6.3,March,Mandalay
576-31-4774,2019-03-02,13,Afternoon,B,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,220.23,4.761904762,11.0115,Ewallet,4.0,March,Mandalay
225-98-1496,2019-03-02,13,Afternoon,C,Normal,Female,Fashion accessories,27.02,3,4.053,85.113,81.06,4.761904762,4.053,Credit card,7.1,March,Naypyitaw
725-54-0677,2019-03-02,13,Afternoon,C,Member,Male,Health and beauty,85.6,7,29.96,629.16,599.2,4.761904762,29.96,Cash,5.3,March,Naypyitaw
565-67-6697,2019-03-02,14,Afternoon,B,Member,Male,Home and lifestyle,27.0,9,12.15,255.15,243.0,4.761904762,12.15,Cash,4.8,March,Mandalay
860-73-6466,2019-03-02,16,Afternoon,A,Member,Female,Sports and travel,39.47,2,3.947,82.887,78.94,4.761904762,3.947,Credit card,5.0,March,Yangon
607-76-6216,2019-03-02,16,Afternoon,C,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,462.45,4.761904762,23.1225,Credit card,8.6,March,Naypyitaw
408-26-9866,2019-03-02,16,Afternoon,C,Normal,Female,Sports and travel,73.98,7,25.893,543.753,517.86,4.761904762,25.893,Ewallet,4.1,March,Naypyitaw
549-59-1358,2019-03-02,17,Evening,A,Member,Male,Sports and travel,88.63,3,13.2945,279.1845,265.89,4.761904762,13.2945,Ewallet,6.0,March,Yangon
303-96-2227,2019-03-02,17,Evening,B,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,973.8,4.761904762,48.69,Ewallet,4.4,March,Mandalay
720-72-2436,2019-03-02,18,Evening,A,Normal,Male,Food and beverages,66.52,4,13.304,279.384,266.08,4.761904762,13.304,Ewallet,6.9,March,Yangon
172-42-8274,2019-03-02,18,Evening,B,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,76.54,4.761904762,3.827,Credit card,5.8,March,Mandalay
817-69-8206,2019-03-02,19,Evening,B,Normal,Female,Electronic accessories,99.73,9,44.8785,942.4485,897.57,4.761904762,44.8785,Credit card,6.5,March,Mandalay
346-84-3103,2019-03-02,19,Evening,B,Member,Female,Electronic accessories,13.22,5,3.305,69.405,66.1,4.761904762,3.305,Cash,4.3,March,Mandalay
825-94-5922,2019-03-02,19,Evening,B,Normal,Male,Sports and travel,25.31,2,2.531,53.151,50.62,4.761904762,2.531,Ewallet,7.2,March,Mandalay
883-17-4236,2019-03-02,19,Evening,C,Normal,Female,Sports and travel,14.39,2,1.439,30.219,28.78,4.761904762,1.439,Credit card,7.2,March,Naypyitaw
302-15-2162,2019-03-03,10,Morning,C,Member,Male,Health and beauty,46.53,6,13.959,293.139,279.18,4.761904762,13.959,Credit card,4.3,March,Naypyitaw
234-03-4040,2019-03-03,12,Afternoon,B,Member,Female,Food and beverages,73.05,10,36.525,767.025,730.5,4.761904762,36.525,Credit card,8.7,March,Mandalay
631-41-3108,2019-03-03,13,Afternoon,A,Normal,Male,Home and lifestyle,46.33,7,16.2155,340.5255,324.31,4.761904762,16.2155,Credit card,7.4,March,Yangon
777-82-7220,2019-03-03,13,Afternoon,B,Member,Male,Home and lifestyle,30.12,8,12.048,253.008,240.96,4.761904762,12.048,Cash,7.7,March,Mandalay
211-05-0490,2019-03-03,13,Afternoon,C,Member,Female,Electronic accessories,51.92,5,12.98,272.58,259.6,4.761904762,12.98,Cash,7.5,March,Naypyitaw
861-77-0145,2019-03-03,14,Afternoon,C,Member,Male,Electronic accessories,81.97,10,40.985,860.685,819.7,4.761904762,40.985,Cash,9.2,March,Naypyitaw
568-88-3448,2019-03-03,15,Afternoon,A,Normal,Male,Health and beauty,25.0,1,1.25,26.25,25.0,4.761904762,1.25,Ewallet,5.5,March,Yangon
175-54-2529,2019-03-03,17,Evening,A,Member,Male,Food and beverages,22.17,8,8.868,186.228,177.36,4.761904762,8.868,Credit card,9.6,March,Yangon
468-99-7231,2019-03-03,17,Evening,C,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,352.08,4.761904762,17.604,Cash,8.8,March,Naypyitaw
305-14-0245,2019-03-03,19,Evening,B,Member,Female,Home and lifestyle,94.49,8,37.796,793.716,755.92,4.761904762,37.796,Ewallet,7.5,March,Mandalay
733-33-4967,2019-03-03,19,Evening,C,Normal,Male,Electronic accessories,20.85,8,8.34,175.14,166.8,4.761904762,8.34,Cash,6.3,March,Naypyitaw
324-41-6833,2019-03-03,19,Evening,C,Member,Female,Electronic accessories,30.2,8,12.08,253.68,241.6,4.761904762,12.08,Ewallet,5.1,March,Naypyitaw
651-96-5970,2019-03-03,20,Evening,A,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,46.41,4.761904762,2.3205,Credit card,4.0,March,Yangon
610-46-4100,2019-03-03,20,Evening,A,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,202.65,4.761904762,10.1325,Credit card,6.0,March,Yangon
221-25-5073,2019-03-04,10,Morning,A,Normal,Female,Food and beverages,74.66,4,14.932,313.572,298.64,4.761904762,14.932,Cash,8.5,March,Yangon
276-75-6884,2019-03-04,10,Morning,A,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,206.13,4.761904762,10.3065,Cash,8.7,March,Yangon
759-29-9521,2019-03-04,11,Morning,A,Member,Female,Fashion accessories,48.96,9,22.032,462.672,440.64,4.761904762,22.032,Cash,8.0,March,Yangon
586-25-0848,2019-03-04,11,Morning,A,Normal,Female,Sports and travel,12.34,7,4.319,90.699,86.38,4.761904762,4.319,Credit card,6.7,March,Yangon
227-50-3718,2019-03-04,12,Afternoon,A,Normal,Male,Health and beauty,14.62,5,3.655,76.755,73.1,4.761904762,3.655,Cash,4.4,March,Yangon
689-05-1884,2019-03-04,12,Afternoon,A,Member,Male,Health and beauty,48.63,10,24.315,510.615,486.3,4.761904762,24.315,Cash,8.8,March,Yangon
667-92-0055,2019-03-04,15,Afternoon,A,Member,Male,Health and beauty,99.83,6,29.949,628.929,598.98,4.761904762,29.949,Ewallet,8.5,March,Yangon
558-60-5016,2019-03-04,15,Afternoon,A,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,299.7,4.761904762,14.985,Ewallet,7.2,March,Yangon
320-49-6392,2019-03-04,15,Afternoon,C,Normal,Female,Electronic accessories,30.24,1,1.512,31.752,30.24,4.761904762,1.512,Cash,8.4,March,Naypyitaw
346-12-3257,2019-03-04,16,Afternoon,B,Member,Male,Electronic accessories,19.24,9,8.658,181.818,173.16,4.761904762,8.658,Cash,8.0,March,Mandalay
256-08-8343,2019-03-04,19,Evening,A,Normal,Female,Home and lifestyle,56.53,4,11.306,237.426,226.12,4.761904762,11.306,Ewallet,5.5,March,Yangon
228-96-1411,2019-03-04,20,Evening,C,Member,Female,Food and beverages,98.7,8,39.48,829.08,789.6,4.761904762,39.48,Cash,7.6,March,Naypyitaw
371-85-5789,2019-03-05,10,Morning,B,Normal,Male,Health and beauty,87.98,3,13.197,277.137,263.94,4.761904762,13.197,Ewallet,5.1,March,Mandalay
291-32-1427,2019-03-05,12,Afternoon,B,Member,Male,Fashion accessories,21.94,5,5.485,115.185,109.7,4.761904762,5.485,Ewallet,5.3,March,Mandalay
793-10-3222,2019-03-05,13,Afternoon,B,Member,Female,Health and beauty,41.06,6,12.318,258.678,246.36,4.761904762,12.318,Credit card,8.3,March,Mandalay
148-82-2527,2019-03-05,13,Afternoon,C,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,121.2,4.761904762,6.06,Credit card,8.4,March,Naypyitaw
730-50-9884,2019-03-05,14,Afternoon,C,Normal,Female,Sports and travel,83.06,7,29.071,610.491,581.42,4.761904762,29.071,Ewallet,4.0,March,Naypyitaw
655-07-2265,2019-03-05,16,Afternoon,A,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,234.93,4.761904762,11.7465,Ewallet,5.4,March,Yangon
829-49-1914,2019-03-05,16,Afternoon,C,Member,Female,Food and beverages,78.31,10,39.155,822.255,783.1,4.761904762,39.155,Ewallet,6.6,March,Naypyitaw
848-42-2560,2019-03-05,17,Evening,A,Normal,Female,Fashion accessories,81.91,2,8.191,172.011,163.82,4.761904762,8.191,Cash,7.8,March,Yangon
174-64-0215,2019-03-05,17,Evening,B,Normal,Male,Sports and travel,69.74,10,34.87,732.27,697.4,4.761904762,34.87,Credit card,8.9,March,Mandalay
755-12-3214,2019-03-05,17,Evening,C,Member,Female,Fashion accessories,44.22,5,11.055,232.155,221.1,4.761904762,11.055,Credit card,8.6,March,Naypyitaw
510-95-6347,2019-03-05,18,Evening,B,Member,Female,Food and beverages,48.52,3,7.278,152.838,145.56,4.761904762,7.278,Ewallet,4.0,March,Mandalay
733-01-9107,2019-03-05,18,Evening,B,Normal,Male,Home and lifestyle,82.7,6,24.81,521.01,496.2,4.761904762,24.81,Cash,7.4,March,Mandalay
102-77-2261,2019-03-05,18,Evening,C,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,457.17,4.761904762,22.8585,Credit card,4.2,March,Naypyitaw
895-66-0685,2019-03-05,19,Evening,B,Member,Male,Food and beverages,18.08,3,2.712,56.952,54.24,4.761904762,2.712,Ewallet,8.0,March,Mandalay
433-75-6987,2019-03-05,19,Evening,B,Member,Female,Health and beauty,55.97,7,19.5895,411.3795,391.79,4.761904762,19.5895,Ewallet,8.9,March,Mandalay
593-14-4239,2019-03-05,19,Evening,B,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,763.68,4.761904762,38.184,Ewallet,4.7,March,Mandalay
608-04-3797,2019-03-05,20,Evening,B,Member,Female,Health and beauty,25.32,8,10.128,212.688,202.56,4.761904762,10.128,Ewallet,8.7,March,Mandalay
885-17-6250,2019-03-06,10,Morning,A,Normal,Female,Health and beauty,79.74,1,3.987,83.727,79.74,4.761904762,3.987,Ewallet,7.3,March,Yangon
883-69-1285,2019-03-06,11,Morning,B,Member,Male,Fashion accessories,49.92,2,4.992,104.832,99.84,4.761904762,4.992,Credit card,7.0,March,Mandalay
254-31-0042,2019-03-06,12,Afternoon,A,Member,Male,Electronic accessories,21.5,9,9.675,203.175,193.5,4.761904762,9.675,Credit card,7.8,March,Yangon
199-75-8169,2019-03-06,12,Afternoon,A,Member,Male,Sports and travel,15.81,10,7.905,166.005,158.1,4.761904762,7.905,Credit card,8.6,March,Yangon
468-01-2051,2019-03-06,13,Afternoon,B,Normal,Male,Food and beverages,62.08,7,21.728,456.288,434.56,4.761904762,21.728,Ewallet,5.4,March,Mandalay
523-38-0215,2019-03-06,13,Afternoon,C,Normal,Male,Home and lifestyle,37.0,1,1.85,38.85,37.0,4.761904762,1.85,Credit card,7.9,March,Naypyitaw
262-47-2794,2019-03-06,15,Afternoon,B,Member,Male,Home and lifestyle,71.86,8,28.744,603.624,574.88,4.761904762,28.744,Credit card,6.2,March,Mandalay
149-15-7606,2019-03-06,15,Afternoon,B,Member,Male,Sports and travel,37.32,9,16.794,352.674,335.88,4.761904762,16.794,Ewallet,5.1,March,Mandalay
783-09-1637,2019-03-06,18,Evening,B,Normal,Female,Sports and travel,67.43,5,16.8575,354.0075,337.15,4.761904762,16.8575,Ewallet,6.3,March,Mandalay
802-70-5316,2019-03-06,20,Evening,A,Member,Female,Sports and travel,92.13,6,27.639,580.419,552.78,4.761904762,27.639,Cash,8.3,March,Yangon
715-20-1673,2019-03-06,20,Evening,B,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,141.9,4.761904762,7.095,Cash,9.4,March,Mandalay
399-69-4630,2019-03-07,10,Morning,C,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,133.26,4.761904762,6.663,Credit card,8.6,March,Naypyitaw
643-38-7867,2019-03-07,11,Morning,A,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,97.94,4.761904762,4.897,Ewallet,6.9,March,Yangon
242-55-6721,2019-03-07,11,Morning,B,Normal,Male,Home and lifestyle,16.16,2,1.616,33.936,32.32,4.761904762,1.616,Ewallet,6.5,March,Mandalay
423-64-4619,2019-03-07,13,Afternoon,A,Member,Female,Health and beauty,15.55,9,6.9975,146.9475,139.95,4.761904762,6.9975,Cash,5.0,March,Yangon
307-85-2293,2019-03-07,13,Afternoon,B,Normal,Male,Home and lifestyle,50.28,5,12.57,263.97,251.4,4.761904762,12.57,Ewallet,9.7,March,Mandalay
821-07-3596,2019-03-07,14,Afternoon,C,Normal,Female,Fashion accessories,16.45,4,3.29,69.09,65.8,4.761904762,3.29,Ewallet,5.6,March,Naypyitaw
598-47-9715,2019-03-07,16,Afternoon,C,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,336.28,4.761904762,16.814,Ewallet,4.4,March,Naypyitaw
748-45-2862,2019-03-07,18,Evening,A,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,113.24,4.761904762,5.662,Cash,8.2,March,Yangon
471-41-2823,2019-03-07,20,Evening,C,Normal,Male,Food and beverages,99.79,2,9.979,209.559,199.58,4.761904762,9.979,Ewallet,8.0,March,Naypyitaw
325-77-6186,2019-03-08,10,Morning,A,Member,Female,Home and lifestyle,90.65,10,45.325,951.825,906.5,4.761904762,45.325,Ewallet,7.3,March,Yangon
226-31-3081,2019-03-08,10,Morning,C,Normal,Female,Electronic accessories,15.28,5,3.82,80.22,76.4,4.761904762,3.82,Cash,9.6,March,Naypyitaw
563-91-7120,2019-03-08,13,Afternoon,A,Normal,Female,Fashion accessories,61.77,5,15.4425,324.2925,308.85,4.761904762,15.4425,Cash,6.7,March,Yangon
345-08-4992,2019-03-08,15,Afternoon,A,Normal,Male,Home and lifestyle,33.99,6,10.197,214.137,203.94,4.761904762,10.197,Credit card,7.7,March,Yangon
364-33-8584,2019-03-08,15,Afternoon,B,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,88.15,4.761904762,4.4075,Cash,8.5,March,Mandalay
574-57-9721,2019-03-08,16,Afternoon,C,Normal,Male,Food and beverages,43.27,2,4.327,90.867,86.54,4.761904762,4.327,Ewallet,5.7,March,Naypyitaw
483-71-1164,2019-03-08,16,Afternoon,C,Normal,Female,Health and beauty,81.3,6,24.39,512.19,487.8,4.761904762,24.39,Ewallet,5.3,March,Naypyitaw
458-41-1477,2019-03-08,17,Evening,C,Normal,Female,Health and beauty,46.26,6,13.878,291.438,277.56,4.761904762,13.878,Credit card,9.5,March,Naypyitaw
594-34-4444,2019-03-08,20,Evening,A,Normal,Male,Electronic accessories,97.16,1,4.858,102.018,97.16,4.761904762,4.858,Ewallet,7.2,March,Yangon
632-90-0281,2019-03-08,20,Evening,C,Normal,Female,Fashion accessories,37.55,10,18.775,394.275,375.5,4.761904762,18.775,Credit card,9.3,March,Naypyitaw
549-96-4200,2019-03-08,20,Evening,C,Member,Male,Food and beverages,17.04,4,3.408,71.568,68.16,4.761904762,3.408,Ewallet,7.0,March,Naypyitaw
299-29-0180,2019-03-09,10,Morning,B,Member,Female,Home and lifestyle,52.18,7,18.263,383.523,365.26,4.761904762,18.263,Cash,9.3,March,Mandalay
360-39-5055,2019-03-09,10,Morning,C,Member,Male,Sports and travel,48.91,5,12.2275,256.7775,244.55,4.761904762,12.2275,Cash,6.6,March,Naypyitaw
277-35-5865,2019-03-09,11,Morning,C,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,890.73,4.761904762,44.5365,Cash,6.7,March,Naypyitaw
308-47-4913,2019-03-09,12,Afternoon,A,Member,Female,Sports and travel,52.26,10,26.13,548.73,522.6,4.761904762,26.13,Credit card,6.2,March,Yangon
816-57-2053,2019-03-09,12,Afternoon,A,Normal,Male,Sports and travel,60.87,2,6.087,127.827,121.74,4.761904762,6.087,Ewallet,8.7,March,Yangon
652-43-6591,2019-03-09,13,Afternoon,A,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,778.32,4.761904762,38.916,Credit card,6.2,March,Yangon
127-47-6963,2019-03-09,13,Afternoon,A,Normal,Male,Health and beauty,51.71,4,10.342,217.182,206.84,4.761904762,10.342,Credit card,9.8,March,Yangon
268-27-6179,2019-03-09,14,Afternoon,B,Member,Female,Fashion accessories,56.47,8,22.588,474.348,451.76,4.761904762,22.588,Ewallet,7.3,March,Mandalay
616-87-0016,2019-03-09,14,Afternoon,B,Normal,Male,Fashion accessories,95.54,7,33.439,702.219,668.78,4.761904762,33.439,Credit card,9.6,March,Mandalay
489-64-4354,2019-03-09,15,Afternoon,C,Normal,Male,Fashion accessories,16.28,1,0.814,17.094,16.28,4.761904762,0.814,Cash,5.0,March,Naypyitaw
529-56-3974,2019-03-09,17,Evening,B,Member,Male,Electronic accessories,25.51,4,5.102,107.142,102.04,4.761904762,5.102,Cash,6.8,March,Mandalay
219-22-9386,2019-03-09,17,Evening,B,Member,Male,Sports and travel,99.96,9,44.982,944.622,899.64,4.761904762,44.982,Credit card,4.2,March,Mandalay
157-13-5295,2019-03-09,18,Evening,A,Member,Male,Health and beauty,51.94,10,25.97,545.37,519.4,4.761904762,25.97,Ewallet,6.5,March,Yangon
132-32-9879,2019-03-09,18,Evening,B,Member,Female,Electronic accessories,93.96,4,18.792,394.632,375.84,4.761904762,18.792,Cash,9.5,March,Mandalay
841-35-6630,2019-03-09,18,Evening,C,Normal,Female,Electronic accessories,75.91,6,22.773,478.233,455.46,4.761904762,22.773,Cash,8.7,March,Naypyitaw
815-11-1168,2019-03-09,19,Evening,A,Member,Male,Food and beverages,99.78,5,24.945,523.845,498.9,4.761904762,24.945,Cash,5.4,March,Yangon
189-17-4241,2019-03-10,12,Afternoon,A,Normal,Female,Fashion accessories,87.67,2,8.767,184.107,175.34,4.761904762,8.767,Credit card,7.7,March,Yangon
607-65-2441,2019-03-10,12,Afternoon,C,Member,Male,Health and beauty,81.95,10,40.975,860.475,819.5,4.761904762,40.975,Credit card,6.0,March,Naypyitaw
596-42-3999,2019-03-10,14,Afternoon,B,Normal,Male,Food and beverages,18.22,7,6.377,133.917,127.54,4.761904762,6.377,Credit card,6.6,March,Mandalay
246-55-6923,2019-03-10,15,Afternoon,C,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,322.11,4.761904762,16.1055,Credit card,5.1,March,Naypyitaw
453-12-7053,2019-03-10,17,Evening,C,Normal,Male,Fashion accessories,45.74,3,6.861,144.081,137.22,4.761904762,6.861,Credit card,6.5,March,Naypyitaw
668-90-8900,2019-03-10,18,Evening,A,Normal,Female,Home and lifestyle,93.69,7,32.7915,688.6215,655.83,4.761904762,32.7915,Credit card,4.5,March,Yangon
696-90-2548,2019-03-10,18,Evening,A,Normal,Male,Sports and travel,25.84,3,3.876,81.396,77.52,4.761904762,3.876,Ewallet,6.6,March,Yangon
156-20-0370,2019-03-10,18,Evening,B,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,25.45,4.761904762,1.2725,Credit card,5.1,March,Mandalay
790-29-1172,2019-03-10,18,Evening,B,Normal,Female,Food and beverages,57.34,3,8.601,180.621,172.02,4.761904762,8.601,Credit card,7.9,March,Mandalay
239-48-4278,2019-03-10,19,Evening,A,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,70.91,4.761904762,3.5455,Ewallet,8.3,March,Yangon
129-29-8530,2019-03-10,19,Evening,A,Member,Male,Sports and travel,62.62,5,15.655,328.755,313.1,4.761904762,15.655,Ewallet,7.0,March,Yangon
745-74-0715,2019-03-10,20,Evening,A,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,116.06,4.761904762,5.803,Ewallet,8.8,March,Yangon
656-95-9349,2019-03-11,11,Morning,A,Member,Female,Health and beauty,68.93,7,24.1255,506.6355,482.51,4.761904762,24.1255,Credit card,4.6,March,Yangon
749-81-8133,2019-03-11,12,Afternoon,A,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,378.68,4.761904762,18.934,Cash,6.8,March,Yangon
448-81-5016,2019-03-11,12,Afternoon,A,Normal,Male,Health and beauty,59.77,2,5.977,125.517,119.54,4.761904762,5.977,Credit card,5.8,March,Yangon
721-86-6247,2019-03-11,12,Afternoon,A,Normal,Female,Home and lifestyle,63.42,8,25.368,532.728,507.36,4.761904762,25.368,Ewallet,7.4,March,Yangon
892-05-6689,2019-03-11,13,Afternoon,A,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,141.6,4.761904762,7.08,Ewallet,6.2,March,Yangon
689-16-9784,2019-03-11,13,Afternoon,C,Normal,Male,Food and beverages,46.77,6,14.031,294.651,280.62,4.761904762,14.031,Cash,6.0,March,Naypyitaw
319-50-3348,2019-03-11,15,Afternoon,B,Normal,Female,Home and lifestyle,40.3,2,4.03,84.63,80.6,4.761904762,4.03,Ewallet,4.4,March,Mandalay
891-58-8335,2019-03-11,15,Afternoon,B,Member,Female,Sports and travel,29.61,7,10.3635,217.6335,207.27,4.761904762,10.3635,Cash,6.5,March,Mandalay
584-86-7256,2019-03-11,16,Afternoon,C,Member,Male,Sports and travel,34.56,7,12.096,254.016,241.92,4.761904762,12.096,Credit card,7.3,March,Naypyitaw
704-20-4138,2019-03-11,18,Evening,C,Member,Female,Health and beauty,29.67,7,10.3845,218.0745,207.69,4.761904762,10.3845,Credit card,8.1,March,Naypyitaw
214-30-2776,2019-03-11,19,Evening,B,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,172.45,4.761904762,8.6225,Credit card,9.0,March,Mandalay
427-45-9297,2019-03-12,11,Morning,B,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,285.11,4.761904762,14.2555,Ewallet,5.4,March,Mandalay
253-12-6086,2019-03-12,12,Afternoon,A,Member,Female,Sports and travel,98.4,7,34.44,723.24,688.8,4.761904762,34.44,Credit card,8.7,March,Yangon
152-08-9985,2019-03-12,12,Afternoon,B,Member,Male,Health and beauty,64.36,9,28.962,608.202,579.24,4.761904762,28.962,Credit card,8.6,March,Mandalay
545-46-3100,2019-03-12,13,Afternoon,B,Member,Female,Electronic accessories,10.59,3,1.5885,33.3585,31.77,4.761904762,1.5885,Credit card,8.7,March,Mandalay
565-17-3836,2019-03-12,14,Afternoon,A,Member,Female,Health and beauty,47.67,4,9.534,200.214,190.68,4.761904762,9.534,Cash,9.1,March,Yangon
573-10-3877,2019-03-12,16,Afternoon,B,Member,Male,Health and beauty,39.01,1,1.9505,40.9605,39.01,4.761904762,1.9505,Credit card,4.7,March,Mandalay
719-76-3868,2019-03-12,16,Afternoon,C,Member,Male,Food and beverages,94.26,4,18.852,395.892,377.04,4.761904762,18.852,Cash,8.6,March,Naypyitaw
276-54-0879,2019-03-12,19,Evening,B,Normal,Male,Sports and travel,97.74,4,19.548,410.508,390.96,4.761904762,19.548,Ewallet,6.4,March,Mandalay
266-20-6657,2019-03-12,19,Evening,C,Member,Male,Food and beverages,55.04,7,19.264,404.544,385.28,4.761904762,19.264,Ewallet,5.2,March,Naypyitaw
699-01-4164,2019-03-12,19,Evening,C,Normal,Male,Health and beauty,41.5,4,8.3,174.3,166.0,4.761904762,8.3,Credit card,8.2,March,Naypyitaw
120-06-4233,2019-03-12,20,Evening,C,Normal,Male,Electronic accessories,30.61,6,9.183,192.843,183.66,4.761904762,9.183,Cash,9.3,March,Naypyitaw
651-61-0874,2019-03-12,20,Evening,C,Normal,Male,Home and lifestyle,46.22,4,9.244,194.124,184.88,4.761904762,9.244,Credit card,6.2,March,Naypyitaw
585-03-5943,2019-03-13,11,Morning,B,Normal,Male,Health and beauty,18.11,10,9.055,190.155,181.1,4.761904762,9.055,Ewallet,5.9,March,Mandalay
137-74-8729,2019-03-13,12,Afternoon,C,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,97.52,4.761904762,4.876,Ewallet,6.8,March,Naypyitaw
173-57-2300,2019-03-13,12,Afternoon,C,Member,Male,Sports and travel,72.88,2,7.288,153.048,145.76,4.761904762,7.288,Cash,6.1,March,Naypyitaw
316-01-3952,2019-03-13,14,Afternoon,A,Normal,Female,Food and beverages,54.27,5,13.5675,284.9175,271.35,4.761904762,13.5675,Ewallet,4.6,March,Yangon
584-66-4073,2019-03-13,15,Afternoon,C,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,56.5,4.761904762,2.825,Ewallet,9.6,March,Naypyitaw
877-22-3308,2019-03-13,16,Afternoon,A,Member,Male,Health and beauty,15.87,10,7.935,166.635,158.7,4.761904762,7.935,Cash,5.8,March,Yangon
101-17-6199,2019-03-13,19,Evening,A,Normal,Male,Food and beverages,45.79,7,16.0265,336.5565,320.53,4.761904762,16.0265,Credit card,7.0,March,Yangon
655-85-5130,2019-03-13,19,Evening,B,Member,Female,Fashion accessories,38.3,4,7.66,160.86,153.2,4.761904762,7.66,Cash,5.7,March,Mandalay
686-41-0932,2019-03-13,19,Evening,B,Normal,Female,Fashion accessories,34.7,2,3.47,72.87,69.4,4.761904762,3.47,Ewallet,8.2,March,Mandalay
336-78-2147,2019-03-13,19,Evening,C,Member,Male,Home and lifestyle,63.91,8,25.564,536.844,511.28,4.761904762,25.564,Credit card,4.6,March,Naypyitaw
442-48-3607,2019-03-14,11,Morning,A,Member,Male,Food and beverages,23.48,2,2.348,49.308,46.96,4.761904762,2.348,Credit card,7.9,March,Yangon
210-30-7976,2019-03-14,11,Morning,B,Member,Female,Fashion accessories,22.32,4,4.464,93.744,89.28,4.761904762,4.464,Ewallet,4.1,March,Mandalay
379-17-6588,2019-03-14,11,Morning,C,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,596.1,4.761904762,29.805,Cash,5.3,March,Naypyitaw
189-52-0236,2019-03-14,12,Afternoon,A,Normal,Male,Electronic accessories,99.55,7,34.8425,731.6925,696.85,4.761904762,34.8425,Cash,7.6,March,Yangon
174-75-0888,2019-03-14,12,Afternoon,B,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,194.22,4.761904762,9.711,Cash,7.3,March,Mandalay
457-12-0244,2019-03-14,13,Afternoon,C,Member,Female,Sports and travel,35.22,6,10.566,221.886,211.32,4.761904762,10.566,Ewallet,6.5,March,Naypyitaw
169-52-4504,2019-03-14,14,Afternoon,A,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,47.07,4.761904762,2.3535,Credit card,5.8,March,Yangon
139-32-4183,2019-03-14,14,Afternoon,A,Member,Female,Sports and travel,97.48,9,43.866,921.186,877.32,4.761904762,43.866,Ewallet,7.4,March,Yangon
628-90-8624,2019-03-14,14,Afternoon,B,Member,Male,Health and beauty,82.58,10,41.29,867.09,825.8,4.761904762,41.29,Cash,5.0,March,Mandalay
722-13-2115,2019-03-14,15,Afternoon,C,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,42.85,4.761904762,2.1425,Credit card,9.3,March,Naypyitaw
499-27-7781,2019-03-14,16,Afternoon,B,Normal,Female,Food and beverages,53.21,8,21.284,446.964,425.68,4.761904762,21.284,Ewallet,5.0,March,Mandalay
558-80-4082,2019-03-14,17,Evening,C,Normal,Male,Electronic accessories,27.85,7,9.7475,204.6975,194.95,4.761904762,9.7475,Ewallet,6.0,March,Naypyitaw
808-65-0703,2019-03-14,17,Evening,C,Normal,Male,Home and lifestyle,35.47,4,7.094,148.974,141.88,4.761904762,7.094,Credit card,6.9,March,Naypyitaw
730-70-9830,2019-03-14,17,Evening,C,Normal,Female,Home and lifestyle,70.11,6,21.033,441.693,420.66,4.761904762,21.033,Ewallet,5.2,March,Naypyitaw
840-19-2096,2019-03-14,18,Evening,C,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,439.55,4.761904762,21.9775,Ewallet,4.4,March,Naypyitaw
115-99-4379,2019-03-14,19,Evening,B,Member,Female,Fashion accessories,54.73,7,19.1555,402.2655,383.11,4.761904762,19.1555,Credit card,8.5,March,Mandalay
